#,"Country, Other",Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,"Tests/ 
 1M pop 
11,Colombia,"1,290,510","+10,023","36,214",+195,"1,189,499","+7,746","64,797","2,376","25,252",709,"6,296,869","123,214","51,105,089",South America,40,"1,411",8
12,Mexico,"1,078,594","+8,107","104,242",+645,"803,581","+5,544","170,771","3,335","8,330",805,"2,798,399","21,611","129,487,827",North America,120,"1,242",46
13,Germany,"1,027,325","+22,018","16,172",+405,"696,100","+20,000","315,053","3,854","12,245",193,"27,859,242","332,075","83,894,487",Europe,82,"5,188",3
14,Poland,"958,415","+17,059","16,147",+579,"516,636","+21,767","425,632","2,106","25,335",427,"6,098,759","161,217","37,829,440",Europe,39,"2,343",6
15,Peru,"958,324","+1,977","35,839",+54,"888,815","+1,796","33,670",974,"28,901","1,081","5,019,608","151,378","33,159,417",South America,35,925,7
16,Iran,"922,397","+14,051","47,095",+406,"640,065","+6,790","235,237","5,860","10,925",558,"5,955,724","70,538","84,432,471",Asia,92,"1,793",14
17,South Africa,"781,941","+3,370","21,378",+89,"722,876","+6,432","37,687",546,"13,117",359,"5,383,078","90,298","59,614,459",Africa,76,"2,789",11
18,Ukraine,"693,407","+16,218","11,909",+192,"326,238","+8,843","355,260",177,"15,895",273,"4,279,025","98,088","43,624,451",Europe,63,"3,663",10
19,Belgium,"567,532","+2,565","16,219",+142,"36,912",+343,"514,401","1,034","48,881","1,397","5,794,351","499,065","11,610,413",Europe,20,716,2
20,Turkey,"548,244","+29,845","13,191",+177,"392,616","+3,845","142,437","4,816","6,472",156,"18,072,981","213,349","84,710,846",Asia,155,"6,422",5
21,Chile,"547,223","+1,561","15,278",+43,"522,259","+1,012","9,686",693,"28,526",796,"5,213,721","271,781","19,183,566",South America,35,"1,256",4
22,Iraq,"547,215","+2,545","12,167",+42,"476,297","+1,921","58,751",334,"13,482",300,"3,407,922","83,964","40,587,841",Asia,74,"3,336",12
23,Indonesia,"522,581","+5,828","16,521",+169,"437,456","+3,807","68,604",,"1,902",60,"5,566,215","20,262","274,708,709",Asia,526,"16,628",49
24,Czechia,"515,984","+4,464","7,967",+188,"432,587",+713,"75,430",839,"48,145",743,"3,021,311","281,913","10,717,189",Europe,21,"1,345",4
25,Netherlands,"508,866","+5,743","9,267",+83,,,,540,"29,671",540,"3,893,908","227,043","17,150,530",Europe,34,"1,851",4
26,Bangladesh,"458,711","+2,273","6,544",+20,"373,676","+2,223","78,491",,"2,774",40,"2,729,580","16,507","165,362,065",Asia,360,"25,269",61
27,Romania,"457,848","+8,499","10,884",+172,"326,657","+3,143","120,307","1,226","23,866",567,"4,048,536","211,034","19,184,270",Europe,42,"1,763",5
28,Philippines,"425,904","+1,617","8,254",+45,"387,588",+342,"30,062","1,449","3,866",75,"5,659,920","51,371","110,177,052",Asia,259,"13,348",19
29,Pakistan,"389,311","+3,113","7,897",+54,"335,881","+1,489","45,533","2,112","1,749",35,"5,386,916","24,196","222,634,017",Asia,572,"28,192",41
30,Canada,"359,064","+5,967","11,894",+95,"286,504","+5,581","60,666",450,"9,479",314,"11,169,813","294,889","37,877,982",North America,105,"3,185",3
31,Saudi Arabia,"356,691",+302,"5,857",+17,"345,622",+407,"5,212",698,"10,181",167,"9,505,393","271,312","35,034,907",Asia,98,"5,982",4
32,Morocco,"345,276","+4,592","5,689",+70,"294,036","+4,228","45,551","1,031","9,309",153,"3,897,947","105,095","37,089,590",Africa,107,"6,520",10
33,Israel,"333,802",+718,"2,839",+5,"321,346",+525,"9,617",278,"36,292",309,"5,605,071","609,406","9,197,590",Asia,28,"3,240",2
34,Switzerland,"318,290","+4,312","4,571",+62,"222,100","+3,200","91,619",502,"36,667",527,"2,679,348","308,658","8,680,637",Europe,27,"1,899",3
35,Portugal,"285,838","+5,444","4,276",+67,"199,446","+5,502","82,116",526,"28,066",420,"4,351,221","427,245","10,184,373",Europe,36,"2,382",2
36,Austria,"270,992","+4,954","2,886",+113,"203,251","+6,909","64,855",703,"30,018",320,"3,020,862","334,627","9,027,553",Europe,33,"3,128",3
37,Sweden,"243,129",,"6,681",+16,,,,221,"24,012",660,"3,174,798","313,555","10,125,176",Europe,42,"1,516",3
38,Nepal,"229,343","+1,703","1,435",+23,"210,671","+1,236","17,237",,"7,814",49,"1,710,460","58,278","29,349,927",Asia,128,"20,453",17
39,Jordan,"207,601","+4,580","2,570",+61,"140,400","+4,750","64,631",485,"20,264",251,"2,487,561","242,815","10,244,663",Asia,49,"3,986",4
40,Hungary,"198,440","+6,393","4,364",+135,"52,126","+2,510","141,950",647,"20,563",452,"1,601,203","165,925","9,650,177",Europe,49,"2,211",6
41,Ecuador,"189,534","+1,396","13,358",+42,"164,009",,"12,167",357,"10,677",752,"640,262","36,066","17,752,319",South America,94,"1,329",28
42,UAE,"165,250","+1,283",567,+3,"152,708",+838,"11,975",,"16,626",57,"16,354,779","1,645,467","9,939,291",Asia,60,"17,530",1
43,Panama,"161,744","+1,457","3,030",+12,"142,046","+1,070","16,668",152,"37,247",698,"880,590","202,786","4,342,453",North America,27,"1,433",5
44,Serbia,"155,994","+7,780","1,423",+57,"31,536",,"123,035",245,"17,884",163,"1,726,389","197,918","8,722,754",Europe,56,"6,130",5
45,Bolivia,"144,390",+114,"8,939",+6,"120,720",+511,"14,731",71,"12,301",762,"357,606","30,466","11,738,064",South America,81,"1,313",33
46,Kuwait,"141,876",+329,874,+2,"135,303",+553,"5,699",81,"33,023",203,"1,082,427","251,942","4,296,340",Asia,30,"4,916",4
47,Dominican Republic,"141,777",+855,"2,324",+7,"113,817",+130,"25,636",190,"13,016",213,"704,580","64,685","10,892,506",North America,77,"4,687",15
48,Bulgaria,"139,955","+3,327","3,680",+151,"46,740","+1,865","89,535",436,"20,205",531,"959,533","138,528","6,926,655",Europe,49,"1,882",7
49,Japan,"139,491","+2,230","2,051",+29,"118,135","+1,757","19,305",435,"1,104",16,"3,418,520","27,063","126,315,793",Asia,906,"61,587",37
50,Qatar,"138,250",+184,237,,"135,370",+172,"2,643",35,"49,238",84,"1,100,989","392,117","2,807,805",Asia,20,"11,847",3
51,Costa Rica,"137,093","+1,351","1,690",+11,"84,991","+1,718","50,412",220,"26,812",331,"381,490","74,609","5,113,205",North America,37,"3,026",13
52,Armenia,"132,346","+1,476","2,090",+22,"105,149","+2,094","25,107",,"44,628",705,"502,607","169,483","2,965,531",Asia,22,"1,419",6
53,Belarus,"131,633","+1,621","1,136",+8,"110,152","+1,383","20,345",,"13,932",120,"3,188,876","337,517","9,448,036",Europe,72,"8,317",3
54,Kazakhstan,"129,213",+813,"1,990",,"115,384",+563,"11,839",221,"6,848",105,"4,206,738","222,949","18,868,606",Asia,146,"9,482",4
55,Lebanon,"123,982","+1,782",980,+6,"74,008","+1,856","48,994",352,"18,199",144,"1,526,253","224,029","6,812,746",Asia,55,"6,952",4
56,Georgia,"123,470","+4,780","1,161",+37,"102,270","+3,489","20,039",,"30,976",291,"1,133,765","284,437","3,985,993",Asia,32,"3,433",4
57,Oman,"122,579",,"1,391",,"113,856",,"7,332",121,"23,760",270,"571,472","110,771","5,159,028",Asia,42,"3,709",9
58,Guatemala,"121,132",+447,"4,141",+8,"109,619",+313,"7,372",5,"6,711",229,"527,548","29,227","18,050,270",North America,149,"4,359",34
59,Croatia,"119,706","+4,080","1,600",+48,"95,698","+3,349","22,408",266,"29,234",391,"724,820","177,013","4,094,733",Europe,34,"2,559",6
60,Egypt,"114,832",+357,"6,608",+12,"102,390",+122,"5,834",46,"1,114",64,"1,000,000","9,698","103,118,618",Africa,898,"15,605",103
61,Azerbaijan,"109,813","+3,712","1,291",+35,"69,931","+1,359","38,591",,"10,791",127,"1,682,234","165,303","10,176,680",Asia,93,"7,883",6
62,Ethiopia,"108,438",+769,"1,686",+14,"67,506",+505,"39,246",309,934,15,"1,621,040","13,961","116,113,391",Africa,"1,071","68,869",72
63,Honduras,"106,681",+565,"2,892",+4,"47,354",+348,"56,435",107,"10,701",290,"261,638","26,246","9,968,807",North America,93,"3,447",38
64,Moldova,"104,140","+1,246","2,250",+21,"91,797","+1,312","10,093",271,"25,841",558,"453,137","112,439","4,030,075",Europe,39,"1,791",9
65,Slovakia,"103,106","+1,849",771,+22,"59,285","+2,907","43,050",223,"18,881",141,"1,056,143","193,407","5,460,736",Europe,53,"7,083",5
66,Venezuela,"101,524",+309,888,+4,"96,402",+330,"4,234",117,"3,574",31,"2,297,557","80,893","28,402,513",South America,280,"31,985",12
67,Greece,"101,287","+1,981","2,102",+101,"9,989",,"89,196",607,"9,737",202,"2,332,931","224,279","10,401,893",Europe,103,"4,949",4
68,Tunisia,"93,770","+1,295","3,106",+72,"68,464","+1,011","22,200",290,"7,900",262,"451,187","38,013","11,869,295",Africa,127,"3,821",26
69,Myanmar,"86,633","+1,428","1,865",+19,"65,972","+1,327","18,796",,"1,588",34,"1,114,697","20,431","54,559,814",Asia,630,"29,255",49
70,Bahrain,"86,515",+168,341,,"84,653",+143,"1,521",14,"50,148",198,"2,025,774","1,174,228","1,725,196",Asia,20,"5,059",1
71,Bosnia and Herzegovina,"85,431","+1,179","2,542",+62,"50,001","+1,221","32,888",,"26,107",777,"411,604","125,783","3,272,327",Europe,38,"1,287",8
72,Kenya,"81,656","+1,554","1,441",+14,"54,125",+599,"26,090",57,"1,505",27,"870,950","16,054","54,250,936",Africa,664,"37,648",62
73,Libya,"81,273",+866,"1,153",+13,"52,299",+714,"27,821",,"11,763",167,"421,463","60,998","6,909,461",Africa,85,"5,993",16
74,Paraguay,"80,436",+919,"1,720",+16,"56,991",+481,"21,725",132,"11,221",240,"439,175","61,266","7,168,375",South America,89,"4,168",16
75,Palestine,"80,429","+1,936",689,+9,"61,960",+719,"17,780",57,"15,619",134,"661,778","128,516","5,149,375",Asia,64,"7,474",8
76,Algeria,"80,168","+1,058","2,372",+20,"51,946",+612,"25,850",37,"1,815",54,,,"44,173,038",Africa,551,"18,623",
77,Denmark,"76,718","+1,323",816,+5,"60,312","+1,062","15,590",46,"13,226",141,"7,211,461","1,243,223","5,800,616",Europe,76,"7,109",1
78,Slovenia,"72,674","+1,601","1,293",+48,"51,121","+1,467","20,260",199,"34,955",622,"506,658","243,696","2,079,056",Europe,29,"1,608",4
79,Uzbekistan,"72,513",+171,607,,"69,780",+179,"2,126",201,"2,154",18,"1,377,915","40,928","33,667,172",Asia,464,"55,465",24
80,Ireland,"71,699",+205,"2,043",+7,"23,364",,"46,292",34,"14,454",412,"1,934,809","390,053","4,960,372",Europe,69,"2,428",3
81,Kyrgyzstan,"71,548",+377,"1,256",+5,"62,946",+402,"7,346",133,"10,893",191,"490,518","74,683","6,568,036",Asia,92,"5,229",13
82,Nigeria,"67,220",+246,"1,171",+2,"62,686",+101,"3,363",10,323,6,"756,237","3,632","208,202,498",Africa,"3,097","177,799",275
83,Malaysia,"61,861","+1,109",350,+2,"50,204","+1,148","11,307",113,"1,901",11,"2,596,004","79,790","32,535,533",Asia,526,"92,959",13
84,North Macedonia,"59,701","+1,093","1,658",+28,"36,825",+761,"21,218",138,"28,656",796,"325,959","156,460","2,083,339",Europe,35,"1,257",6
85,Singapore,"58,199",+4,28,,"58,111",+7,60,1,"9,916",5,"4,448,110","757,868","5,869,244",Asia,101,"209,616",1
86,Lithuania,"56,091","+2,335",471,+22,"13,514",+859,"42,106",117,"20,725",174,"1,315,947","486,239","2,706,380",Europe,48,"5,746",2
87,Ghana,"51,274",+49,323,,"50,127",,824,17,"1,636",10,"583,545","18,622","31,335,919",Africa,611,"97,015",54
88,Afghanistan,"45,839",+123,"1,740",+3,"36,295",+63,"7,804",93,"1,167",44,"145,540","3,705","39,283,186",Asia,857,"22,577",270
89,El Salvador,"38,405",+177,"1,102",+4,"35,078",,"2,225",38,"5,909",170,"542,757","83,505","6,499,686",North America,169,"5,898",12
90,Albania,"36,245",+645,771,+18,"17,755",+403,"17,719",25,"12,600",268,"179,818","62,513","2,876,495",Europe,79,"3,731",16
91,Norway,"35,193",+445,328,+12,"20,956",,"13,909",31,"6,471",60,"2,224,045","408,933","5,438,657",Europe,155,"16,581",2
92,Montenegro,"33,836",+520,474,+5,"22,366",+645,"10,996",61,"53,870",755,"128,737","204,963","628,099",Europe,19,"1,325",5
93,Luxembourg,"33,409",+536,300,+6,"24,073",+669,"9,036",43,"53,019",476,"1,350,343","2,142,970","630,127",Europe,19,"2,100",0
94,S. Korea,"32,887",+569,516,+1,"27,103",+153,"5,268",77,641,10,"3,009,577","58,681","51,287,431",Asia,"1,560","99,394",17
95,Australia,"27,874",+7,907,,"25,570",+5,"1,397",,"1,088",35,"9,921,851","387,255","25,620,988",Australia/Oceania,919,"28,248",3
96,Cameroon,"24,117",+95,437,,"22,177",,"1,503",52,899,16,"149,000","5,557","26,812,635",Africa,"1,112","61,356",180
97,Finland,"23,766",+618,393,+5,"16,800",,"6,573",19,"4,287",71,"1,880,144","339,114","5,544,277",Europe,233,"14,108",3
98,Sri Lanka,"22,501",+473,107,+8,"16,226",+410,"6,168",,"1,049",5,"790,896","36,871","21,450,262",Asia,953,"200,470",27
99,Ivory Coast,"21,232",+33,131,,"20,873",+21,228,,797,5,"214,926","8,067","26,642,020",Africa,"1,255","203,374",124
100,Uganda,"19,588",+473,197,+6,"8,840",,"10,551",,423,4,"620,558","13,397","46,319,964",Africa,"2,365","235,127",75
101,Zambia,"17,569",+16,357,,"16,845",+66,367,,945,19,"388,462","20,895","18,591,114",Africa,"1,058","52,076",48
102,Madagascar,"17,341",,251,,"16,657",,433,16,620,9,"93,734","3,350","27,978,164",Africa,"1,613","111,467",298
103,Sudan,"17,068",+204,"1,220",+5,"10,056",+92,"5,792",,386,28,,,"44,263,273",Africa,"2,593","36,281",
104,Senegal,"15,981",+21,332,+1,"15,569",+11,80,5,944,20,"228,060","13,477","16,921,783",Africa,"1,059","50,969",74
105,Latvia,"15,808",+637,190,+2,"1,719",,"13,899",31,"8,420",101,"610,722","325,287","1,877,485",Europe,119,"9,882",3
106,Mozambique,"15,506",+39,128,,"13,631",+111,"1,747",,491,4,"228,683","7,235","31,607,767",Africa,"2,038","246,936",138
107,Angola,"15,008",+88,342,+1,"7,697",+80,"6,969",16,451,10,"171,247","5,146","33,276,238",Africa,"2,217","97,299",194
108,Namibia,"14,207",+52,149,+2,"13,388",+33,670,5,"5,550",58,"153,097","59,812","2,559,616",Africa,180,"17,179",17
109,French Polynesia,"14,096",+213,73,+1,"4,842",,"9,181",21,"50,061",259,"26,355","93,598","281,576",Australia/Oceania,20,"3,857",11
110,Guinea,"13,039",+90,76,,"11,982",+60,981,24,982,6,"71,821","5,410","13,276,262",Africa,"1,018","174,688",185
111,Maldives,"12,933",+44,46,,"11,749",+32,"1,138",12,"23,756",84,"150,743","276,889","544,417",Asia,42,"11,835",4
112,DRC,"12,541",+71,333,,"11,495",,713,,138,4,,,"90,654,105",Africa,"7,229","272,235",
113,Tajikistan,"12,082",+38,86,,"11,478",+41,518,,"1,255",9,,,"9,624,355",Asia,797,"111,911",
114,Estonia,"11,322",+369,104,+5,"6,710",+213,"4,508",17,"8,533",78,"464,025","349,705","1,326,904",Europe,117,"12,759",3
115,French Guiana,"11,158",+20,70,,"9,995",,"1,093",1,"36,971",232,"82,186","272,316","301,804",South America,27,"4,311",4
116,Cabo Verde,"10,626",+56,105,,"10,088",+132,433,23,"19,027",188,"103,197","184,788","558,461",Africa,53,"5,319",5
117,Jamaica,"10,600",+59,250,+2,"5,829",+108,"4,521",8,"3,573",84,"112,623","37,965","2,966,494",North America,280,"11,866",26
118,Botswana,"10,258",,31,,"7,717",,"2,510",1,"4,327",13,"406,978","171,656","2,370,892",Africa,231,"76,480",6
119,Cyprus,"9,983",+310,48,,"2,057",+2,"7,878",15,"8,244",40,"607,156","501,379","1,210,972",Asia,121,"25,229",2
120,Zimbabwe,"9,714",+91,275,+1,"8,470",+73,969,,650,18,"175,430","11,733","14,951,223",Africa,"1,539","54,368",85
121,Malta,"9,501",+96,128,+3,"7,297",+132,"2,076",18,"21,494",290,"419,020","947,949","442,028",Europe,47,"3,453",1
122,Haiti,"9,264",+8,232,,"7,951",+26,"1,081",,808,20,"34,734","3,031","11,459,391",North America,"1,237","49,394",330
123,Gabon,"9,191",+18,59,,"9,037",+21,95,7,"4,090",26,"297,443","132,375","2,246,966",Africa,244,"38,084",8
124,Mauritania,"8,424",+136,172,+1,"7,665",+13,587,4,"1,793",37,"98,641","20,992","4,698,925",Africa,558,"27,319",48
125,Guadeloupe,"8,344",,149,,"2,242",,"5,953",9,"20,852",372,"74,138","185,275","400,152",North America,48,"2,686",5
126,Cuba,"8,110",+35,133,,"7,525",+28,452,2,716,12,"1,083,028","95,642","11,323,753",North America,"1,396","85,141",10
127,Réunion,"7,940",+104,40,+1,"6,660",,"1,240",17,"8,842",45,"48,859","54,412","897,939",Africa,113,"22,448",18
128,Syria,"7,635",+93,404,+5,"3,389",+59,"3,842",,432,23,,,"17,672,402",Asia,"2,315","43,744",
129,Bahamas,"7,496",+14,163,,"5,830",+41,"1,503",1,"18,988",413,"42,751","108,289","394,785",North America,53,"2,422",9
130,Andorra,"6,610",+76,76,,"5,710",+61,824,20,"85,493",983,"168,635","2,181,114","77,316",Europe,12,"1,017",0
131,Trinidad and Tobago,"6,586",+16,118,+2,"5,710",+30,758,3,"4,700",84,"36,374","25,956","1,401,358",North America,213,"11,876",39
132,Eswatini,"6,362",+33,120,,"5,959",+30,283,11,"5,461",103,"62,213","53,398","1,165,087",Africa,183,"9,709",19
133,Hong Kong,"6,040",+92,108,,"5,313",+13,619,6,803,14,"3,994,873","531,095","7,521,962",Asia,"1,245","69,648",2
134,Malawi,"6,024",+4,185,,"5,453",+3,386,4,312,10,"73,203","3,787","19,329,316",Africa,"3,209","104,483",264
135,Rwanda,"5,872",+21,47,,"5,397",+52,428,,449,4,"620,019","47,395","13,081,854",Africa,"2,228","278,337",21
136,Nicaragua,"5,784",,160,,"4,225",,"1,399",,869,24,,,"6,656,805",North America,"1,151","41,605",
137,Congo,"5,774",+142,94,+1,"4,988",,692,,"1,036",17,,,"5,572,937",Africa,965,"59,287",
138,Djibouti,"5,676",,61,,"5,576",,39,,"5,711",61,"91,250","91,813","993,864",Africa,175,"16,293",11
139,Belize,"5,515",+92,131,+2,"3,021",+35,"2,363",7,"13,768",327,"29,727","74,213","400,563",North America,73,"3,058",13
140,Martinique,"5,413",,40,,98,,"5,275",16,"14,429",107,"63,774","169,999","375,144",North America,69,"9,379",6
141,Iceland,"5,346",+23,26,,"5,144",+13,176,2,"15,625",76,"386,957","1,130,944","342,154",Europe,64,"13,160",1
142,Suriname,"5,311",+4,117,,"5,187",+2,7,3,"9,020",199,"21,543","36,589","588,789",South America,111,"5,032",27
143,Guyana,"5,310",+34,149,,"4,272",+20,889,4,"6,738",189,"29,154","36,992","788,116",South America,148,"5,289",27
144,Uruguay,"5,303",+186,74,,"4,107",+86,"1,122",12,"1,524",21,"420,422","120,856","3,478,696",South America,656,"47,009",8
145,Mayotte,"5,181",,49,,"2,964",,"2,168",4,"18,808",178,"25,231","91,591","275,475",Africa,53,"5,622",11
146,Equatorial Guinea,"5,146",,85,,"5,005",,56,,"3,620",60,"70,108","49,322","1,421,433",Africa,276,"16,723",20
147,CAR,"4,913",,63,,"1,924",,"2,926",2,"1,010",13,"32,711","6,725","4,863,938",Africa,990,"77,205",149
148,Aruba,"4,808",+17,45,,"4,648",+8,115,4,"44,954",421,"48,572","454,143","106,953",North America,22,"2,377",2
149,Mali,"4,567",+62,149,+1,"3,091",+15,"1,327",,223,7,"97,347","4,752","20,485,321",Africa,"4,486","137,485",210
150,Somalia,"4,451",,113,,"3,417",,921,,277,7,,,"16,071,653",Africa,"3,611","142,227",
151,Thailand,"3,961",+19,60,,"3,790",+2,111,1,57,0.9,"977,854","13,995","69,872,295",Asia,"17,640","1,164,538",71
152,Gambia,"3,731",+3,123,,"3,590",+2,18,2,"1,527",50,"24,657","10,089","2,443,983",Africa,655,"19,870",99
153,South Sudan,"3,104",+12,61,,"2,954",+5,89,,276,5,"57,500","5,112","11,247,436",Africa,"3,624","184,384",196
154,Benin,"2,974",,43,,"2,579",,352,,243,4,"294,009","23,998","12,251,217",Africa,"4,119","284,912",42
155,Togo,"2,926",+22,64,,"2,401",+56,461,,350,8,"146,467","17,526","8,357,179",Africa,"2,856","130,581",57
156,Burkina Faso,"2,816",+15,68,,"2,579",,169,,133,3,,,"21,134,048",Africa,"7,505","310,795",
157,Guinea-Bissau,"2,422",,43,,"2,309",,70,5,"1,219",22,"29,037","14,615","1,986,805",Africa,820,"46,205",68
158,Sierra Leone,"2,410",+1,74,,"1,833",+2,503,,300,9,,,"8,042,791",Africa,"3,337","108,686",
159,Curaçao,"2,157",+111,3,,"1,114",+36,"1,040",9,"13,123",18,"20,750","126,240","164,370",North America,76,"54,790",8
160,Yemen,"2,148",+11,614,+2,"1,491",+7,43,4,71,20,"16,855",560,"30,091,976",Asia,"14,009","49,010","1,785"
161,Lesotho,"2,109",,44,,"1,278",,787,,981,20,"25,687","11,952","2,149,225",Africa,"1,019","48,846",84
162,New Zealand,"2,047",+7,25,,"1,956",+1,66,,409,5,"1,260,055","251,905","5,002,100",Australia/Oceania,"2,444","200,084",4
163,Chad,"1,663",+2,101,,"1,499",+3,63,,100,6,,,"16,615,370",Africa,"9,991","164,509",
164,Liberia,"1,595",+4,83,,"1,343",+3,169,2,312,16,"34,105","6,680","5,105,744",Africa,"3,201","61,515",150
165,San Marino,"1,554",+40,44,,"1,252",+21,258,10,"45,760","1,296","16,611","489,134","33,960",Europe,22,772,2
166,Niger,"1,472",+29,70,,"1,192",+10,210,9,60,3,"44,950","1,831","24,556,028",Africa,"16,682","350,800",546
167,Vietnam,"1,339",+8,35,,"1,170",+4,134,,14,0.4,"1,339,465","13,710","97,697,985",Asia,"72,963","2,791,371",73
168,Liechtenstein,"1,231",+23,15,+1,"1,024",+14,192,12,"32,248",393,"14,040","367,799","38,173",Europe,31,"2,545",3
169,Channel Islands,"1,218",+36,48,,960,,210,10,"6,979",275,"199,491","1,143,084","174,520",Europe,143,"3,636",1
170,Sint Maarten,"1,053",+12,25,,936,+8,92,6,"24,446",580,"7,200","167,150","43,075",North America,41,"1,723",6
171,Gibraltar,999,+8,5,,905,+2,89,3,"29,655",148,"88,713","2,633,449","33,687",Europe,34,"6,737",0
172,Sao Tome and Principe,985,,17,,930,+2,38,,"4,461",77,"7,498","33,956","220,813",Africa,224,"12,989",29
173,Turks and Caicos,748,+2,6,,705,+5,37,1,"19,213",154,"8,274","212,530","38,931",North America,52,"6,489",5
174,Mongolia,738,+26,,,347,+2,391,5,224,,"144,178","43,693","3,299,801",Asia,"4,471",,23
175,Diamond Princess,712,,13,,659,,40,4,,,,,,,,,
176,Saint Martin,690,,12,,598,,80,7,"17,722",308,"7,149","183,618","38,934",North America,56,"3,245",5
177,Burundi,681,+4,1,,575,,105,,57,0.08,"62,215","5,170","12,033,001",Africa,"17,670","12,033,001",193
178,Papua New Guinea,645,,7,,588,,50,,72,0.8,"30,027","3,330","9,015,879",Australia/Oceania,"13,978","1,287,983",300
179,Taiwan,639,+14,7,,555,,77,,27,0.3,"108,973","4,572","23,834,585",Asia,"37,300","3,404,941",219
180,Comoros,610,,7,,585,,18,,695,8,,,"877,108",Africa,"1,438","125,301",
181,Monaco,603,+3,3,,532,+2,68,5,"15,322",76,"51,953","1,320,078","39,356",Europe,65,"13,119",1
182,Eritrea,566,,,,477,,89,,159,,"21,655","6,072","3,566,467",Africa,"6,301",,165
183,Tanzania,509,,21,,183,,305,7,8,0.3,,,"60,418,455",Africa,"118,700","2,877,069",
184,Mauritius,501,+3,10,,443,+3,48,,394,8,"289,552","227,521","1,272,640",Africa,"2,540","127,264",4
185,Faeroe Islands,500,,,,498,,2,,"10,217",,"166,241","3,396,833","48,940",Europe,98,,0
186,Bhutan,389,+3,,,368,+1,21,,502,,"199,261","257,082","775,088",Asia,"1,993",,4
187,Isle of Man,369,,25,,338,,6,1,"4,330",293,"18,159","213,089","85,218",Europe,231,"3,409",5
188,Cambodia,307,,,,298,,9,,18,,"226,315","13,460","16,813,462",Asia,"54,767",,74
189,Barbados,270,+4,7,,249,+3,14,,939,24,"46,316","161,088","287,520",North America,"1,065","41,074",6
190,Cayman Islands,269,,2,,249,,18,1,"4,073",30,"51,993","787,319","66,038",North America,245,"33,019",1
191,Saint Lucia,246,+8,2,,109,,135,,"1,337",11,"15,634","84,980","183,973",North America,748,"91,987",12
192,Bermuda,242,+1,9,,207,+1,26,,"3,892",145,"104,313","1,677,543","62,182",North America,257,"6,909",1
193,Seychelles,173,+7,,,162,+3,11,,"1,755",,"5,200","52,739","98,598",Africa,570,,19
194,Caribbean Netherlands,161,,3,,155,,3,,"6,116",114,"3,539","134,445","26,323",North America,163,"8,774",7
195,Brunei,150,,3,,145,,2,,342,7,"75,916","172,852","439,197",Asia,"2,928","146,399",6
